condition,family,seed,planner,event_target,route,path_length,route_risk,all_returnable,min_recoverability,mean_recoverability,terminal_recoverability,commitment_loss,maximum_single_step_loss,bottleneck_exposure,fragility_penalty,event_blocks_route,mission_success,objective_value
recovery_dominant,bottleneck,3,J1_risk,none,resilient,38,3.1488407775992737,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.97681555198548
recovery_dominant,bottleneck,3,J2_recoverability,none,resilient,38,3.1488407775992737,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,3,J3_joint,none,resilient,38,3.1488407775992737,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.72963606480599
recovery_dominant,bottleneck,4,J0_shortest,fragile,resilient,38,3.1487100065718647,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,4,J1_risk,fragile,resilient,38,3.1487100065718647,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.9742001314373
recovery_dominant,bottleneck,4,J2_recoverability,fragile,resilient,38,3.1487100065718647,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,4,J3_joint,fragile,resilient,38,3.1487100065718647,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.7270206442578
recovery_dominant,bottleneck,5,J0_shortest,resilient,resilient,38,3.1189623160924516,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,5,J1_risk,resilient,resilient,38,3.1189623160924516,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.37924632184902
recovery_dominant,bottleneck,5,J2_recoverability,resilient,resilient,38,3.1189623160924516,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,5,J3_joint,resilient,resilient,38,3.1189623160924516,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.13206683466953
recovery_dominant,bottleneck,6,J0_shortest,resilient,resilient,38,3.1620337230619238,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,6,J1_risk,resilient,resilient,38,3.1620337230619238,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,101.24067446123848
recovery_dominant,bottleneck,6,J2_recoverability,resilient,resilient,38,3.1620337230619238,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,6,J3_joint,resilient,resilient,38,3.1620337230619238,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.99349497405899
recovery_dominant,bottleneck,7,J0_shortest,resilient,resilient,38,3.069598302089616,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,7,J1_risk,resilient,resilient,38,3.069598302089616,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,99.39196604179233
recovery_dominant,bottleneck,7,J2_recoverability,resilient,resilient,38,3.069598302089616,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,7,J3_joint,resilient,resilient,38,3.069598302089616,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,124.14478655461284
recovery_dominant,bottleneck,8,J0_shortest,none,resilient,38,3.1344093804943345,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,8,J1_risk,none,resilient,38,3.1344093804943345,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.68818760988668
recovery_dominant,bottleneck,8,J2_recoverability,none,resilient,38,3.1344093804943345,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,8,J3_joint,none,resilient,38,3.1344093804943345,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.44100812270719
recovery_dominant,bottleneck,9,J0_shortest,resilient,resilient,38,3.1298566009977664,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,9,J1_risk,resilient,resilient,38,3.1298566009977664,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.59713201995532
recovery_dominant,bottleneck,9,J2_recoverability,resilient,resilient,38,3.1298566009977664,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,9,J3_joint,resilient,resilient,38,3.1298566009977664,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.34995253277583
recovery_dominant,bottleneck,10,J0_shortest,fragile,resilient,38,3.0782876295927215,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,10,J1_risk,fragile,resilient,38,3.0782876295927215,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,99.56575259185443
recovery_dominant,bottleneck,10,J2_recoverability,fragile,resilient,38,3.0782876295927215,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,10,J3_joint,fragile,resilient,38,3.0782876295927215,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.31857310467495
recovery_dominant,bottleneck,11,J0_shortest,none,resilient,38,3.114995564402317,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,11,J1_risk,none,resilient,38,3.114995564402317,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.29991128804633
recovery_dominant,bottleneck,11,J2_recoverability,none,resilient,38,3.114995564402317,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,11,J3_joint,none,resilient,38,3.114995564402317,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.05273180086684
recovery_dominant,bottleneck,12,J0_shortest,none,resilient,38,3.1031480090861647,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,12,J1_risk,none,resilient,38,3.1031480090861647,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.0629601817233
recovery_dominant,bottleneck,12,J2_recoverability,none,resilient,38,3.1031480090861647,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,12,J3_joint,none,resilient,38,3.1031480090861647,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.8157806945438
recovery_dominant,bottleneck,13,J0_shortest,fragile,resilient,38,3.1358659897893952,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,13,J1_risk,fragile,resilient,38,3.1358659897893952,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.7173197957879
recovery_dominant,bottleneck,13,J2_recoverability,fragile,resilient,38,3.1358659897893952,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,13,J3_joint,fragile,resilient,38,3.1358659897893952,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.47014030860842
recovery_dominant,bottleneck,14,J0_shortest,none,resilient,38,3.134482385774698,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,14,J1_risk,none,resilient,38,3.134482385774698,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.68964771549396
recovery_dominant,bottleneck,14,J2_recoverability,none,resilient,38,3.134482385774698,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,14,J3_joint,none,resilient,38,3.134482385774698,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.44246822831448
recovery_dominant,bottleneck,15,J0_shortest,resilient,resilient,38,3.1245594233975615,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,15,J1_risk,resilient,resilient,38,3.1245594233975615,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.49118846795123
recovery_dominant,bottleneck,15,J2_recoverability,resilient,resilient,38,3.1245594233975615,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,15,J3_joint,resilient,resilient,38,3.1245594233975615,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.24400898077175
recovery_dominant,bottleneck,16,J0_shortest,none,resilient,38,3.1170430175236317,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,16,J1_risk,none,resilient,38,3.1170430175236317,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.34086035047264
recovery_dominant,bottleneck,16,J2_recoverability,none,resilient,38,3.1170430175236317,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,16,J3_joint,none,resilient,38,3.1170430175236317,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.09368086329314
recovery_dominant,bottleneck,17,J0_shortest,resilient,resilient,38,3.133548247861265,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,17,J1_risk,resilient,resilient,38,3.133548247861265,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.6709649572253
recovery_dominant,bottleneck,17,J2_recoverability,resilient,resilient,38,3.133548247861265,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,17,J3_joint,resilient,resilient,38,3.133548247861265,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.4237854700458
recovery_dominant,bottleneck,18,J0_shortest,fragile,resilient,38,3.094613494012022,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,18,J1_risk,fragile,resilient,38,3.094613494012022,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,99.89226988024043
recovery_dominant,bottleneck,18,J2_recoverability,fragile,resilient,38,3.094613494012022,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,18,J3_joint,fragile,resilient,38,3.094613494012022,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.64509039306094
recovery_dominant,bottleneck,19,J0_shortest,fragile,resilient,38,3.1059869688457544,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,19,J1_risk,fragile,resilient,38,3.1059869688457544,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.11973937691509
recovery_dominant,bottleneck,19,J2_recoverability,fragile,resilient,38,3.1059869688457544,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,19,J3_joint,fragile,resilient,38,3.1059869688457544,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.87255988973561
recovery_dominant,bottleneck,20,J0_shortest,none,resilient,38,3.1209488798204443,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,20,J1_risk,none,resilient,38,3.1209488798204443,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.4189775964089
recovery_dominant,bottleneck,20,J2_recoverability,none,resilient,38,3.1209488798204443,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,20,J3_joint,none,resilient,38,3.1209488798204443,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.1717981092294
recovery_dominant,bottleneck,21,J0_shortest,none,resilient,38,3.073632064707383,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,21,J1_risk,none,resilient,38,3.073632064707383,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,99.47264129414765
recovery_dominant,bottleneck,21,J2_recoverability,none,resilient,38,3.073632064707383,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,21,J3_joint,none,resilient,38,3.073632064707383,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.22546180696816
recovery_dominant,bottleneck,22,J0_shortest,fragile,resilient,38,3.140364555700209,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,22,J1_risk,fragile,resilient,38,3.140364555700209,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.80729111400419
recovery_dominant,bottleneck,22,J2_recoverability,fragile,resilient,38,3.140364555700209,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,22,J3_joint,fragile,resilient,38,3.140364555700209,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.56011162682469
recovery_dominant,bottleneck,23,J0_shortest,resilient,resilient,38,3.101046366725161,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,23,J1_risk,resilient,resilient,38,3.101046366725161,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.02092733450323
recovery_dominant,bottleneck,23,J2_recoverability,resilient,resilient,38,3.101046366725161,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,23,J3_joint,resilient,resilient,38,3.101046366725161,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,124.77374784732373
recovery_dominant,bottleneck,24,J0_shortest,resilient,resilient,38,3.067738652025452,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,24,J1_risk,resilient,resilient,38,3.067738652025452,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,99.35477304050904
recovery_dominant,bottleneck,24,J2_recoverability,resilient,resilient,38,3.067738652025452,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,24,J3_joint,resilient,resilient,38,3.067738652025452,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,124.10759355332956
recovery_dominant,bottleneck,25,J0_shortest,fragile,resilient,38,3.111845737579575,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,25,J1_risk,fragile,resilient,38,3.111845737579575,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.2369147515915
recovery_dominant,bottleneck,25,J2_recoverability,fragile,resilient,38,3.111845737579575,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,25,J3_joint,fragile,resilient,38,3.111845737579575,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.98973526441202
recovery_dominant,bottleneck,26,J0_shortest,none,resilient,38,3.111410009874969,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,26,J1_risk,none,resilient,38,3.111410009874969,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.22820019749938
recovery_dominant,bottleneck,26,J2_recoverability,none,resilient,38,3.111410009874969,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,26,J3_joint,none,resilient,38,3.111410009874969,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.98102071031988
recovery_dominant,bottleneck,27,J0_shortest,resilient,resilient,38,3.133059329428651,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,27,J1_risk,resilient,resilient,38,3.133059329428651,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.66118658857302
recovery_dominant,bottleneck,27,J2_recoverability,resilient,resilient,38,3.133059329428651,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,27,J3_joint,resilient,resilient,38,3.133059329428651,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.41400710139354
recovery_dominant,bottleneck,28,J0_shortest,resilient,resilient,38,3.0907617496650626,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,28,J1_risk,resilient,resilient,38,3.0907617496650626,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,99.81523499330126
recovery_dominant,bottleneck,28,J2_recoverability,resilient,resilient,38,3.0907617496650626,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,28,J3_joint,resilient,resilient,38,3.0907617496650626,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,124.56805550612177
recovery_dominant,bottleneck,29,J0_shortest,resilient,resilient,38,3.1187485259425842,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,29,J1_risk,resilient,resilient,38,3.1187485259425842,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.37497051885168
recovery_dominant,bottleneck,29,J2_recoverability,resilient,resilient,38,3.1187485259425842,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,29,J3_joint,resilient,resilient,38,3.1187485259425842,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.12779103167219
recovery_dominant,bottleneck,30,J0_shortest,fragile,resilient,38,3.0949941502111744,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,30,J1_risk,fragile,resilient,38,3.0949941502111744,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,99.89988300422348
recovery_dominant,bottleneck,30,J2_recoverability,fragile,resilient,38,3.0949941502111744,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,30,J3_joint,fragile,resilient,38,3.0949941502111744,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.65270351704399
recovery_dominant,bottleneck,31,J0_shortest,fragile,resilient,38,3.1188204036693534,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,31,J1_risk,fragile,resilient,38,3.1188204036693534,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.37640807338707
recovery_dominant,bottleneck,31,J2_recoverability,fragile,resilient,38,3.1188204036693534,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,31,J3_joint,fragile,resilient,38,3.1188204036693534,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.12922858620757
recovery_dominant,bottleneck,32,J0_shortest,none,resilient,38,3.138777323437613,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,32,J1_risk,none,resilient,38,3.138777323437613,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.77554646875225
recovery_dominant,bottleneck,32,J2_recoverability,none,resilient,38,3.138777323437613,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,32,J3_joint,none,resilient,38,3.138777323437613,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.52836698157276
recovery_dominant,bottleneck,33,J0_shortest,resilient,resilient,38,3.1152487166990737,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,33,J1_risk,resilient,resilient,38,3.1152487166990737,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.30497433398148
recovery_dominant,bottleneck,33,J2_recoverability,resilient,resilient,38,3.1152487166990737,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,33,J3_joint,resilient,resilient,38,3.1152487166990737,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.05779484680198
recovery_dominant,bottleneck,34,J0_shortest,fragile,resilient,38,3.1320913813618545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,34,J1_risk,fragile,resilient,38,3.1320913813618545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.64182762723709
recovery_dominant,bottleneck,34,J2_recoverability,fragile,resilient,38,3.1320913813618545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,34,J3_joint,fragile,resilient,38,3.1320913813618545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.3946481400576
recovery_dominant,bottleneck,35,J0_shortest,none,resilient,38,3.1524995114248133,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,35,J1_risk,none,resilient,38,3.1524995114248133,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,101.04999022849627
recovery_dominant,bottleneck,35,J2_recoverability,none,resilient,38,3.1524995114248133,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
