cell_id_cov,row_cov,col_cov,center_x_cov,center_z_cov,covered,idx,cell_id_unc,row_unc,col_unc,center_x_unc,center_z_unc,feature_density_norm,uncertainty,priority
279,9,0,-23.046348278625445,-23.832993293053043,0,279,279,9,0,-23.046348278625445,-23.832993293053043,0.0,1.0,1.5
280,9,1,-22.046348278625445,-23.832993293053043,0,280,280,9,1,-22.046348278625445,-23.832993293053043,0.0,1.0,1.5
281,9,2,-21.046348278625445,-23.832993293053043,0,281,281,9,2,-21.046348278625445,-23.832993293053043,0.0,1.0,1.5
282,9,3,-20.046348278625445,-23.832993293053043,1,282,282,9,3,-20.046348278625445,-23.832993293053043,0.0,1.0,0.5
283,9,4,-19.046348278625445,-23.832993293053043,0,283,283,9,4,-19.046348278625445,-23.832993293053043,0.0,1.0,1.5
284,9,5,-18.046348278625445,-23.832993293053043,1,284,284,9,5,-18.046348278625445,-23.832993293053043,0.0,1.0,0.5
292,9,13,-10.046348278625445,-23.832993293053043,1,292,292,9,13,-10.046348278625445,-23.832993293053043,0.0,1.0,0.5
293,9,14,-9.046348278625445,-23.832993293053043,0,293,293,9,14,-9.046348278625445,-23.832993293053043,0.0,1.0,1.5
294,9,15,-8.046348278625445,-23.832993293053043,0,294,294,9,15,-8.046348278625445,-23.832993293053043,0.0,1.0,1.5
295,9,16,-7.0463482786254446,-23.832993293053043,1,295,295,9,16,-7.0463482786254446,-23.832993293053043,0.0,1.0,0.5
296,9,17,-6.0463482786254446,-23.832993293053043,1,296,296,9,17,-6.0463482786254446,-23.832993293053043,0.0,1.0,0.5
297,9,18,-5.0463482786254446,-23.832993293053043,0,297,297,9,18,-5.0463482786254446,-23.832993293053043,0.0,1.0,1.5
298,9,19,-4.0463482786254446,-23.832993293053043,0,298,298,9,19,-4.0463482786254446,-23.832993293053043,0.0,1.0,1.5
299,9,20,-3.046348278625445,-23.832993293053043,0,299,299,9,20,-3.046348278625445,-23.832993293053043,0.0,1.0,1.5
300,9,21,-2.046348278625445,-23.832993293053043,0,300,300,9,21,-2.046348278625445,-23.832993293053043,0.0,1.0,1.5
301,9,22,-1.0463482786254446,-23.832993293053043,0,301,301,9,22,-1.0463482786254446,-23.832993293053043,0.0,1.0,1.5
302,9,23,-0.0463482786254445,-23.832993293053043,0,302,302,9,23,-0.0463482786254445,-23.832993293053043,0.0,1.0,1.5
303,9,24,0.9536517213745554,-23.832993293053043,1,303,303,9,24,0.9536517213745554,-23.832993293053043,0.0,1.0,0.5
305,9,26,2.9536517213745554,-23.832993293053043,1,305,305,9,26,2.9536517213745554,-23.832993293053043,0.0,1.0,0.5
306,9,27,3.953651721374555,-23.832993293053043,0,306,306,9,27,3.953651721374555,-23.832993293053043,0.0,1.0,1.5
307,9,28,4.9536517213745554,-23.832993293053043,0,307,307,9,28,4.9536517213745554,-23.832993293053043,0.0,1.0,1.5
308,9,29,5.9536517213745554,-23.832993293053043,0,308,308,9,29,5.9536517213745554,-23.832993293053043,0.0,1.0,1.5
309,9,30,6.9536517213745554,-23.832993293053043,0,309,309,9,30,6.9536517213745554,-23.832993293053043,0.0,1.0,1.5
310,10,0,-23.046348278625445,-22.832993293053043,0,310,310,10,0,-23.046348278625445,-22.832993293053043,0.0,1.0,1.5
311,10,1,-22.046348278625445,-22.832993293053043,1,311,311,10,1,-22.046348278625445,-22.832993293053043,0.0,1.0,0.5
312,10,2,-21.046348278625445,-22.832993293053043,1,312,312,10,2,-21.046348278625445,-22.832993293053043,0.0,1.0,0.5
314,10,4,-19.046348278625445,-22.832993293053043,1,314,314,10,4,-19.046348278625445,-22.832993293053043,0.0,1.0,0.5
315,10,5,-18.046348278625445,-22.832993293053043,1,315,315,10,5,-18.046348278625445,-22.832993293053043,0.0,1.0,0.5
323,10,13,-10.046348278625445,-22.832993293053043,1,323,323,10,13,-10.046348278625445,-22.832993293053043,0.0,1.0,0.5
324,10,14,-9.046348278625445,-22.832993293053043,0,324,324,10,14,-9.046348278625445,-22.832993293053043,0.0,1.0,1.5
325,10,15,-8.046348278625445,-22.832993293053043,0,325,325,10,15,-8.046348278625445,-22.832993293053043,0.0,1.0,1.5
326,10,16,-7.0463482786254446,-22.832993293053043,0,326,326,10,16,-7.0463482786254446,-22.832993293053043,0.0,1.0,1.5
327,10,17,-6.0463482786254446,-22.832993293053043,0,327,327,10,17,-6.0463482786254446,-22.832993293053043,0.0,1.0,1.5
328,10,18,-5.0463482786254446,-22.832993293053043,0,328,328,10,18,-5.0463482786254446,-22.832993293053043,0.0,1.0,1.5
329,10,19,-4.0463482786254446,-22.832993293053043,0,329,329,10,19,-4.0463482786254446,-22.832993293053043,0.0,1.0,1.5
330,10,20,-3.046348278625445,-22.832993293053043,0,330,330,10,20,-3.046348278625445,-22.832993293053043,0.0,1.0,1.5
331,10,21,-2.046348278625445,-22.832993293053043,0,331,331,10,21,-2.046348278625445,-22.832993293053043,0.0,1.0,1.5
332,10,22,-1.0463482786254446,-22.832993293053043,0,332,332,10,22,-1.0463482786254446,-22.832993293053043,0.0,1.0,1.5
333,10,23,-0.0463482786254445,-22.832993293053043,0,333,333,10,23,-0.0463482786254445,-22.832993293053043,0.0,1.0,1.5
334,10,24,0.9536517213745554,-22.832993293053043,1,334,334,10,24,0.9536517213745554,-22.832993293053043,0.0,1.0,0.5
336,10,26,2.9536517213745554,-22.832993293053043,1,336,336,10,26,2.9536517213745554,-22.832993293053043,0.0,1.0,0.5
337,10,27,3.953651721374555,-22.832993293053043,0,337,337,10,27,3.953651721374555,-22.832993293053043,0.0,1.0,1.5
338,10,28,4.9536517213745554,-22.832993293053043,0,338,338,10,28,4.9536517213745554,-22.832993293053043,0.0,1.0,1.5
339,10,29,5.9536517213745554,-22.832993293053043,0,339,339,10,29,5.9536517213745554,-22.832993293053043,0.0,1.0,1.5
340,10,30,6.9536517213745554,-22.832993293053043,0,340,340,10,30,6.9536517213745554,-22.832993293053043,0.0,1.0,1.5
341,11,0,-23.046348278625445,-21.832993293053043,0,341,341,11,0,-23.046348278625445,-21.832993293053043,0.0,1.0,1.5
342,11,1,-22.046348278625445,-21.832993293053043,1,342,342,11,1,-22.046348278625445,-21.832993293053043,0.0,1.0,0.5
344,11,3,-20.046348278625445,-21.832993293053043,1,344,344,11,3,-20.046348278625445,-21.832993293053043,0.0,1.0,0.5
354,11,13,-10.046348278625445,-21.832993293053043,1,354,354,11,13,-10.046348278625445,-21.832993293053043,0.0,1.0,0.5
355,11,14,-9.046348278625445,-21.832993293053043,0,355,355,11,14,-9.046348278625445,-21.832993293053043,0.0,1.0,1.5
356,11,15,-8.046348278625445,-21.832993293053043,0,356,356,11,15,-8.046348278625445,-21.832993293053043,0.0,1.0,1.5
357,11,16,-7.0463482786254446,-21.832993293053043,0,357,357,11,16,-7.0463482786254446,-21.832993293053043,0.0,1.0,1.5
358,11,17,-6.0463482786254446,-21.832993293053043,0,358,358,11,17,-6.0463482786254446,-21.832993293053043,0.0,1.0,1.5
359,11,18,-5.0463482786254446,-21.832993293053043,0,359,359,11,18,-5.0463482786254446,-21.832993293053043,0.0,1.0,1.5
360,11,19,-4.0463482786254446,-21.832993293053043,0,360,360,11,19,-4.0463482786254446,-21.832993293053043,0.0,1.0,1.5
361,11,20,-3.046348278625445,-21.832993293053043,0,361,361,11,20,-3.046348278625445,-21.832993293053043,0.0,1.0,1.5
362,11,21,-2.046348278625445,-21.832993293053043,0,362,362,11,21,-2.046348278625445,-21.832993293053043,0.0,1.0,1.5
363,11,22,-1.0463482786254446,-21.832993293053043,0,363,363,11,22,-1.0463482786254446,-21.832993293053043,0.0,1.0,1.5
364,11,23,-0.0463482786254445,-21.832993293053043,1,364,364,11,23,-0.0463482786254445,-21.832993293053043,0.0,1.0,0.5
366,11,25,1.9536517213745557,-21.832993293053043,1,366,366,11,25,1.9536517213745557,-21.832993293053043,0.0,1.0,0.5
367,11,26,2.9536517213745554,-21.832993293053043,1,367,367,11,26,2.9536517213745554,-21.832993293053043,0.0,1.0,0.5
368,11,27,3.953651721374555,-21.832993293053043,0,368,368,11,27,3.953651721374555,-21.832993293053043,0.0,1.0,1.5
369,11,28,4.9536517213745554,-21.832993293053043,0,369,369,11,28,4.9536517213745554,-21.832993293053043,0.0,1.0,1.5
370,11,29,5.9536517213745554,-21.832993293053043,0,370,370,11,29,5.9536517213745554,-21.832993293053043,0.0,1.0,1.5
371,11,30,6.9536517213745554,-21.832993293053043,0,371,371,11,30,6.9536517213745554,-21.832993293053043,0.0,1.0,1.5
372,12,0,-23.046348278625445,-20.832993293053043,0,372,372,12,0,-23.046348278625445,-20.832993293053043,0.0,1.0,1.5
373,12,1,-22.046348278625445,-20.832993293053043,1,373,373,12,1,-22.046348278625445,-20.832993293053043,0.0,1.0,0.5
378,12,6,-17.046348278625445,-20.832993293053043,1,378,378,12,6,-17.046348278625445,-20.832993293053043,0.0,1.0,0.5
379,12,7,-16.046348278625445,-20.832993293053043,1,379,379,12,7,-16.046348278625445,-20.832993293053043,0.0,1.0,0.5
381,12,9,-14.046348278625445,-20.832993293053043,1,381,381,12,9,-14.046348278625445,-20.832993293053043,0.0,1.0,0.5
382,12,10,-13.046348278625445,-20.832993293053043,1,382,382,12,10,-13.046348278625445,-20.832993293053043,0.0,1.0,0.5
383,12,11,-12.046348278625445,-20.832993293053043,1,383,383,12,11,-12.046348278625445,-20.832993293053043,0.0,1.0,0.5
384,12,12,-11.046348278625445,-20.832993293053043,1,384,384,12,12,-11.046348278625445,-20.832993293053043,0.0,1.0,0.5
385,12,13,-10.046348278625445,-20.832993293053043,0,385,385,12,13,-10.046348278625445,-20.832993293053043,0.0,1.0,1.5
386,12,14,-9.046348278625445,-20.832993293053043,0,386,386,12,14,-9.046348278625445,-20.832993293053043,0.0,1.0,1.5
387,12,15,-8.046348278625445,-20.832993293053043,0,387,387,12,15,-8.046348278625445,-20.832993293053043,0.0,1.0,1.5
388,12,16,-7.0463482786254446,-20.832993293053043,0,388,388,12,16,-7.0463482786254446,-20.832993293053043,0.0,1.0,1.5
389,12,17,-6.0463482786254446,-20.832993293053043,0,389,389,12,17,-6.0463482786254446,-20.832993293053043,0.0,1.0,1.5
390,12,18,-5.0463482786254446,-20.832993293053043,0,390,390,12,18,-5.0463482786254446,-20.832993293053043,0.0,1.0,1.5
391,12,19,-4.0463482786254446,-20.832993293053043,0,391,391,12,19,-4.0463482786254446,-20.832993293053043,0.0,1.0,1.5
392,12,20,-3.046348278625445,-20.832993293053043,0,392,392,12,20,-3.046348278625445,-20.832993293053043,0.0,1.0,1.5
393,12,21,-2.046348278625445,-20.832993293053043,0,393,393,12,21,-2.046348278625445,-20.832993293053043,0.0,1.0,1.5
394,12,22,-1.0463482786254446,-20.832993293053043,0,394,394,12,22,-1.0463482786254446,-20.832993293053043,0.0,1.0,1.5
395,12,23,-0.0463482786254445,-20.832993293053043,1,395,395,12,23,-0.0463482786254445,-20.832993293053043,0.0,1.0,0.5
397,12,25,1.9536517213745557,-20.832993293053043,1,397,397,12,25,1.9536517213745557,-20.832993293053043,0.0,1.0,0.5
398,12,26,2.9536517213745554,-20.832993293053043,0,398,398,12,26,2.9536517213745554,-20.832993293053043,0.0,1.0,1.5
399,12,27,3.953651721374555,-20.832993293053043,0,399,399,12,27,3.953651721374555,-20.832993293053043,0.0,1.0,1.5
400,12,28,4.9536517213745554,-20.832993293053043,0,400,400,12,28,4.9536517213745554,-20.832993293053043,0.0,1.0,1.5
401,12,29,5.9536517213745554,-20.832993293053043,0,401,401,12,29,5.9536517213745554,-20.832993293053043,0.0,1.0,1.5
402,12,30,6.9536517213745554,-20.832993293053043,0,402,402,12,30,6.9536517213745554,-20.832993293053043,0.0,1.0,1.5
403,13,0,-23.046348278625445,-19.832993293053043,0,403,403,13,0,-23.046348278625445,-19.832993293053043,0.0,1.0,1.5
404,13,1,-22.046348278625445,-19.832993293053043,0,404,404,13,1,-22.046348278625445,-19.832993293053043,0.0,1.0,1.5
405,13,2,-21.046348278625445,-19.832993293053043,1,405,405,13,2,-21.046348278625445,-19.832993293053043,0.0,1.0,0.5
407,13,4,-19.046348278625445,-19.832993293053043,1,407,407,13,4,-19.046348278625445,-19.832993293053043,0.0,1.0,0.5
408,13,5,-18.046348278625445,-19.832993293053043,1,408,408,13,5,-18.046348278625445,-19.832993293053043,0.0,1.0,0.5
411,13,8,-15.046348278625445,-19.832993293053043,1,411,411,13,8,-15.046348278625445,-19.832993293053043,0.0,1.0,0.5
412,13,9,-14.046348278625445,-19.832993293053043,0,412,412,13,9,-14.046348278625445,-19.832993293053043,0.0,1.0,1.5
413,13,10,-13.046348278625445,-19.832993293053043,0,413,413,13,10,-13.046348278625445,-19.832993293053043,0.0,1.0,1.5
414,13,11,-12.046348278625445,-19.832993293053043,0,414,414,13,11,-12.046348278625445,-19.832993293053043,0.0,1.0,1.5
415,13,12,-11.046348278625445,-19.832993293053043,0,415,415,13,12,-11.046348278625445,-19.832993293053043,0.0,1.0,1.5
416,13,13,-10.046348278625445,-19.832993293053043,0,416,416,13,13,-10.046348278625445,-19.832993293053043,0.0,1.0,1.5
417,13,14,-9.046348278625445,-19.832993293053043,0,417,417,13,14,-9.046348278625445,-19.832993293053043,0.0,1.0,1.5
418,13,15,-8.046348278625445,-19.832993293053043,0,418,418,13,15,-8.046348278625445,-19.832993293053043,0.0,1.0,1.5
419,13,16,-7.0463482786254446,-19.832993293053043,0,419,419,13,16,-7.0463482786254446,-19.832993293053043,0.0,1.0,1.5
420,13,17,-6.0463482786254446,-19.832993293053043,0,420,420,13,17,-6.0463482786254446,-19.832993293053043,0.0,1.0,1.5
421,13,18,-5.0463482786254446,-19.832993293053043,0,421,421,13,18,-5.0463482786254446,-19.832993293053043,0.0,1.0,1.5
422,13,19,-4.0463482786254446,-19.832993293053043,0,422,422,13,19,-4.0463482786254446,-19.832993293053043,0.0,1.0,1.5
423,13,20,-3.046348278625445,-19.832993293053043,0,423,423,13,20,-3.046348278625445,-19.832993293053043,0.0,1.0,1.5
424,13,21,-2.046348278625445,-19.832993293053043,0,424,424,13,21,-2.046348278625445,-19.832993293053043,0.0,1.0,1.5
425,13,22,-1.0463482786254446,-19.832993293053043,0,425,425,13,22,-1.0463482786254446,-19.832993293053043,0.0,1.0,1.5
426,13,23,-0.0463482786254445,-19.832993293053043,1,426,426,13,23,-0.0463482786254445,-19.832993293053043,0.0,1.0,0.5
428,13,25,1.9536517213745557,-19.832993293053043,1,428,428,13,25,1.9536517213745557,-19.832993293053043,0.0,1.0,0.5
429,13,26,2.9536517213745554,-19.832993293053043,0,429,429,13,26,2.9536517213745554,-19.832993293053043,0.0,1.0,1.5
430,13,27,3.953651721374555,-19.832993293053043,0,430,430,13,27,3.953651721374555,-19.832993293053043,0.0,1.0,1.5
431,13,28,4.9536517213745554,-19.832993293053043,0,431,431,13,28,4.9536517213745554,-19.832993293053043,0.0,1.0,1.5
432,13,29,5.9536517213745554,-19.832993293053043,0,432,432,13,29,5.9536517213745554,-19.832993293053043,0.0,1.0,1.5
433,13,30,6.9536517213745554,-19.832993293053043,0,433,433,13,30,6.9536517213745554,-19.832993293053043,0.0,1.0,1.5
434,14,0,-23.046348278625445,-18.832993293053043,0,434,434,14,0,-23.046348278625445,-18.832993293053043,0.0,1.0,1.5
435,14,1,-22.046348278625445,-18.832993293053043,0,435,435,14,1,-22.046348278625445,-18.832993293053043,0.0,1.0,1.5
436,14,2,-21.046348278625445,-18.832993293053043,1,436,436,14,2,-21.046348278625445,-18.832993293053043,0.0,1.0,0.5
438,14,4,-19.046348278625445,-18.832993293053043,1,438,438,14,4,-19.046348278625445,-18.832993293053043,0.0,1.0,0.5
440,14,6,-17.046348278625445,-18.832993293053043,1,440,440,14,6,-17.046348278625445,-18.832993293053043,0.0,1.0,0.5
441,14,7,-16.046348278625445,-18.832993293053043,1,441,441,14,7,-16.046348278625445,-18.832993293053043,0.0,1.0,0.5
442,14,8,-15.046348278625445,-18.832993293053043,0,442,442,14,8,-15.046348278625445,-18.832993293053043,0.0,1.0,1.5
443,14,9,-14.046348278625445,-18.832993293053043,0,443,443,14,9,-14.046348278625445,-18.832993293053043,0.0,1.0,1.5
444,14,10,-13.046348278625445,-18.832993293053043,0,444,444,14,10,-13.046348278625445,-18.832993293053043,0.0,1.0,1.5
445,14,11,-12.046348278625445,-18.832993293053043,0,445,445,14,11,-12.046348278625445,-18.832993293053043,0.0,1.0,1.5
446,14,12,-11.046348278625445,-18.832993293053043,0,446,446,14,12,-11.046348278625445,-18.832993293053043,0.0,1.0,1.5
447,14,13,-10.046348278625445,-18.832993293053043,0,447,447,14,13,-10.046348278625445,-18.832993293053043,0.0,1.0,1.5
448,14,14,-9.046348278625445,-18.832993293053043,0,448,448,14,14,-9.046348278625445,-18.832993293053043,0.0,1.0,1.5
449,14,15,-8.046348278625445,-18.832993293053043,0,449,449,14,15,-8.046348278625445,-18.832993293053043,0.0,1.0,1.5
450,14,16,-7.0463482786254446,-18.832993293053043,0,450,450,14,16,-7.0463482786254446,-18.832993293053043,0.0,1.0,1.5
451,14,17,-6.0463482786254446,-18.832993293053043,0,451,451,14,17,-6.0463482786254446,-18.832993293053043,0.0,1.0,1.5
452,14,18,-5.0463482786254446,-18.832993293053043,0,452,452,14,18,-5.0463482786254446,-18.832993293053043,0.0,1.0,1.5
453,14,19,-4.0463482786254446,-18.832993293053043,0,453,453,14,19,-4.0463482786254446,-18.832993293053043,0.0,1.0,1.5
454,14,20,-3.046348278625445,-18.832993293053043,0,454,454,14,20,-3.046348278625445,-18.832993293053043,0.0,1.0,1.5
455,14,21,-2.046348278625445,-18.832993293053043,0,455,455,14,21,-2.046348278625445,-18.832993293053043,0.0,1.0,1.5
456,14,22,-1.0463482786254446,-18.832993293053043,1,456,456,14,22,-1.0463482786254446,-18.832993293053043,0.0,1.0,0.5
458,14,24,0.9536517213745554,-18.832993293053043,1,458,458,14,24,0.9536517213745554,-18.832993293053043,0.0,1.0,0.5
459,14,25,1.9536517213745557,-18.832993293053043,0,459,459,14,25,1.9536517213745557,-18.832993293053043,0.0,1.0,1.5
460,14,26,2.9536517213745554,-18.832993293053043,0,460,460,14,26,2.9536517213745554,-18.832993293053043,0.0,1.0,1.5
461,14,27,3.953651721374555,-18.832993293053043,0,461,461,14,27,3.953651721374555,-18.832993293053043,0.0,1.0,1.5
462,14,28,4.9536517213745554,-18.832993293053043,0,462,462,14,28,4.9536517213745554,-18.832993293053043,0.0,1.0,1.5
463,14,29,5.9536517213745554,-18.832993293053043,0,463,463,14,29,5.9536517213745554,-18.832993293053043,0.0,1.0,1.5
464,14,30,6.9536517213745554,-18.832993293053043,0,464,464,14,30,6.9536517213745554,-18.832993293053043,0.0,1.0,1.5
465,15,0,-23.046348278625445,-17.832993293053043,0,465,465,15,0,-23.046348278625445,-17.832993293053043,0.0,1.0,1.5
466,15,1,-22.046348278625445,-17.832993293053043,0,466,466,15,1,-22.046348278625445,-17.832993293053043,0.0,1.0,1.5
467,15,2,-21.046348278625445,-17.832993293053043,1,467,467,15,2,-21.046348278625445,-17.832993293053043,0.0,1.0,0.5
471,15,6,-17.046348278625445,-17.832993293053043,1,471,471,15,6,-17.046348278625445,-17.832993293053043,0.0,1.0,0.5
472,15,7,-16.046348278625445,-17.832993293053043,0,472,472,15,7,-16.046348278625445,-17.832993293053043,0.0,1.0,1.5
473,15,8,-15.046348278625445,-17.832993293053043,0,473,473,15,8,-15.046348278625445,-17.832993293053043,0.0,1.0,1.5
474,15,9,-14.046348278625445,-17.832993293053043,0,474,474,15,9,-14.046348278625445,-17.832993293053043,0.0,1.0,1.5
475,15,10,-13.046348278625445,-17.832993293053043,0,475,475,15,10,-13.046348278625445,-17.832993293053043,0.0,1.0,1.5
476,15,11,-12.046348278625445,-17.832993293053043,0,476,476,15,11,-12.046348278625445,-17.832993293053043,0.0,1.0,1.5
477,15,12,-11.046348278625445,-17.832993293053043,0,477,477,15,12,-11.046348278625445,-17.832993293053043,0.0,1.0,1.5
478,15,13,-10.046348278625445,-17.832993293053043,0,478,478,15,13,-10.046348278625445,-17.832993293053043,0.0,1.0,1.5
479,15,14,-9.046348278625445,-17.832993293053043,0,479,479,15,14,-9.046348278625445,-17.832993293053043,0.0,1.0,1.5
480,15,15,-8.046348278625445,-17.832993293053043,0,480,480,15,15,-8.046348278625445,-17.832993293053043,0.0,1.0,1.5
481,15,16,-7.0463482786254446,-17.832993293053043,0,481,481,15,16,-7.0463482786254446,-17.832993293053043,0.0,1.0,1.5
482,15,17,-6.0463482786254446,-17.832993293053043,0,482,482,15,17,-6.0463482786254446,-17.832993293053043,0.0,1.0,1.5
483,15,18,-5.0463482786254446,-17.832993293053043,0,483,483,15,18,-5.0463482786254446,-17.832993293053043,0.0,1.0,1.5
484,15,19,-4.0463482786254446,-17.832993293053043,0,484,484,15,19,-4.0463482786254446,-17.832993293053043,0.0,1.0,1.5
485,15,20,-3.046348278625445,-17.832993293053043,0,485,485,15,20,-3.046348278625445,-17.832993293053043,0.0,1.0,1.5
486,15,21,-2.046348278625445,-17.832993293053043,0,486,486,15,21,-2.046348278625445,-17.832993293053043,0.0,1.0,1.5
487,15,22,-1.0463482786254446,-17.832993293053043,1,487,487,15,22,-1.0463482786254446,-17.832993293053043,0.0,1.0,0.5
489,15,24,0.9536517213745554,-17.832993293053043,1,489,489,15,24,0.9536517213745554,-17.832993293053043,0.0,1.0,0.5
490,15,25,1.9536517213745557,-17.832993293053043,0,490,490,15,25,1.9536517213745557,-17.832993293053043,0.0,1.0,1.5
491,15,26,2.9536517213745554,-17.832993293053043,0,491,491,15,26,2.9536517213745554,-17.832993293053043,0.0,1.0,1.5
492,15,27,3.953651721374555,-17.832993293053043,0,492,492,15,27,3.953651721374555,-17.832993293053043,0.0,1.0,1.5
493,15,28,4.9536517213745554,-17.832993293053043,0,493,493,15,28,4.9536517213745554,-17.832993293053043,0.0,1.0,1.5
494,15,29,5.9536517213745554,-17.832993293053043,0,494,494,15,29,5.9536517213745554,-17.832993293053043,0.0,1.0,1.5
495,15,30,6.9536517213745554,-17.832993293053043,0,495,495,15,30,6.9536517213745554,-17.832993293053043,0.0,1.0,1.5
496,16,0,-23.046348278625445,-16.832993293053043,0,496,496,16,0,-23.046348278625445,-16.832993293053043,0.0,1.0,1.5
497,16,1,-22.046348278625445,-16.832993293053043,0,497,497,16,1,-22.046348278625445,-16.832993293053043,0.0,1.0,1.5
498,16,2,-21.046348278625445,-16.832993293053043,0,498,498,16,2,-21.046348278625445,-16.832993293053043,0.0,1.0,1.5
499,16,3,-20.046348278625445,-16.832993293053043,1,499,499,16,3,-20.046348278625445,-16.832993293053043,0.0,1.0,0.5
501,16,5,-18.046348278625445,-16.832993293053043,1,501,501,16,5,-18.046348278625445,-16.832993293053043,0.0,1.0,0.5
502,16,6,-17.046348278625445,-16.832993293053043,0,502,502,16,6,-17.046348278625445,-16.832993293053043,0.0,1.0,1.5
503,16,7,-16.046348278625445,-16.832993293053043,0,503,503,16,7,-16.046348278625445,-16.832993293053043,0.0,1.0,1.5
504,16,8,-15.046348278625445,-16.832993293053043,0,504,504,16,8,-15.046348278625445,-16.832993293053043,0.0,1.0,1.5
505,16,9,-14.046348278625445,-16.832993293053043,0,505,505,16,9,-14.046348278625445,-16.832993293053043,0.0,1.0,1.5
506,16,10,-13.046348278625445,-16.832993293053043,0,506,506,16,10,-13.046348278625445,-16.832993293053043,0.0,1.0,1.5
507,16,11,-12.046348278625445,-16.832993293053043,0,507,507,16,11,-12.046348278625445,-16.832993293053043,0.0,1.0,1.5
508,16,12,-11.046348278625445,-16.832993293053043,0,508,508,16,12,-11.046348278625445,-16.832993293053043,0.0,1.0,1.5
509,16,13,-10.046348278625445,-16.832993293053043,0,509,509,16,13,-10.046348278625445,-16.832993293053043,0.0,1.0,1.5
510,16,14,-9.046348278625445,-16.832993293053043,0,510,510,16,14,-9.046348278625445,-16.832993293053043,0.0,1.0,1.5
511,16,15,-8.046348278625445,-16.832993293053043,0,511,511,16,15,-8.046348278625445,-16.832993293053043,0.0,1.0,1.5
512,16,16,-7.0463482786254446,-16.832993293053043,0,512,512,16,16,-7.0463482786254446,-16.832993293053043,0.0,1.0,1.5
513,16,17,-6.0463482786254446,-16.832993293053043,0,513,513,16,17,-6.0463482786254446,-16.832993293053043,0.0,1.0,1.5
514,16,18,-5.0463482786254446,-16.832993293053043,0,514,514,16,18,-5.0463482786254446,-16.832993293053043,0.0,1.0,1.5
515,16,19,-4.0463482786254446,-16.832993293053043,0,515,515,16,19,-4.0463482786254446,-16.832993293053043,0.0,1.0,1.5
516,16,20,-3.046348278625445,-16.832993293053043,0,516,516,16,20,-3.046348278625445,-16.832993293053043,0.0,1.0,1.5
517,16,21,-2.046348278625445,-16.832993293053043,1,517,517,16,21,-2.046348278625445,-16.832993293053043,0.0,1.0,0.5
518,16,22,-1.0463482786254446,-16.832993293053043,1,518,518,16,22,-1.0463482786254446,-16.832993293053043,0.0,1.0,0.5
520,16,24,0.9536517213745554,-16.832993293053043,1,520,520,16,24,0.9536517213745554,-16.832993293053043,0.0,1.0,0.5
521,16,25,1.9536517213745557,-16.832993293053043,0,521,521,16,25,1.9536517213745557,-16.832993293053043,0.0,1.0,1.5
522,16,26,2.9536517213745554,-16.832993293053043,0,522,522,16,26,2.9536517213745554,-16.832993293053043,0.0,1.0,1.5
523,16,27,3.953651721374555,-16.832993293053043,0,523,523,16,27,3.953651721374555,-16.832993293053043,0.0,1.0,1.5
524,16,28,4.9536517213745554,-16.832993293053043,0,524,524,16,28,4.9536517213745554,-16.832993293053043,0.0,1.0,1.5
525,16,29,5.9536517213745554,-16.832993293053043,0,525,525,16,29,5.9536517213745554,-16.832993293053043,0.0,1.0,1.5
526,16,30,6.9536517213745554,-16.832993293053043,0,526,526,16,30,6.9536517213745554,-16.832993293053043,0.0,1.0,1.5
527,17,0,-23.046348278625445,-15.832993293053043,0,527,527,17,0,-23.046348278625445,-15.832993293053043,0.0,1.0,1.5
528,17,1,-22.046348278625445,-15.832993293053043,0,528,528,17,1,-22.046348278625445,-15.832993293053043,0.0,1.0,1.5
529,17,2,-21.046348278625445,-15.832993293053043,0,529,529,17,2,-21.046348278625445,-15.832993293053043,0.0,1.0,1.5
530,17,3,-20.046348278625445,-15.832993293053043,1,530,530,17,3,-20.046348278625445,-15.832993293053043,0.0,1.0,0.5
532,17,5,-18.046348278625445,-15.832993293053043,1,532,532,17,5,-18.046348278625445,-15.832993293053043,0.0,1.0,0.5
533,17,6,-17.046348278625445,-15.832993293053043,0,533,533,17,6,-17.046348278625445,-15.832993293053043,0.0,1.0,1.5
534,17,7,-16.046348278625445,-15.832993293053043,0,534,534,17,7,-16.046348278625445,-15.832993293053043,0.0,1.0,1.5
535,17,8,-15.046348278625445,-15.832993293053043,0,535,535,17,8,-15.046348278625445,-15.832993293053043,0.0,1.0,1.5
536,17,9,-14.046348278625445,-15.832993293053043,0,536,536,17,9,-14.046348278625445,-15.832993293053043,0.0,1.0,1.5
537,17,10,-13.046348278625445,-15.832993293053043,0,537,537,17,10,-13.046348278625445,-15.832993293053043,0.0,1.0,1.5
538,17,11,-12.046348278625445,-15.832993293053043,0,538,538,17,11,-12.046348278625445,-15.832993293053043,0.0,1.0,1.5
539,17,12,-11.046348278625445,-15.832993293053043,0,539,539,17,12,-11.046348278625445,-15.832993293053043,0.0,1.0,1.5
540,17,13,-10.046348278625445,-15.832993293053043,0,540,540,17,13,-10.046348278625445,-15.832993293053043,0.0,1.0,1.5
541,17,14,-9.046348278625445,-15.832993293053043,0,541,541,17,14,-9.046348278625445,-15.832993293053043,0.0,1.0,1.5
542,17,15,-8.046348278625445,-15.832993293053043,0,542,542,17,15,-8.046348278625445,-15.832993293053043,0.0,1.0,1.5
