cell_id,row,col,center_x,center_z,covered,uncertainty,pose_uncertainty,pose_uncertainty_norm,uncertainty_fused
622,20,2,-21.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
623,20,3,-20.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
624,20,4,-19.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
625,20,5,-18.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
626,20,6,-17.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
627,20,7,-16.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
628,20,8,-15.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
629,20,9,-14.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
630,20,10,-13.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
631,20,11,-12.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
632,20,12,-11.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
633,20,13,-10.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
634,20,14,-9.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
635,20,15,-8.046348278625445,-12.832993293053043,0,0.8,0.0,0.0,0.4
636,20,16,-7.0463482786254446,-12.832993293053043,0,0.8,0.0,0.0,0.4
637,20,17,-6.0463482786254446,-12.832993293053043,0,0.8,0.0,0.0,0.4
638,20,18,-5.0463482786254446,-12.832993293053043,0,0.8,0.0,0.0,0.4
639,20,19,-4.0463482786254446,-12.832993293053043,0,0.8,0.0,0.0,0.4
640,20,20,-3.046348278625445,-12.832993293053043,1,0.2,0.0,0.0,0.1
641,20,21,-2.046348278625445,-12.832993293053043,1,0.2,0.01182260015190546,0.09943707803625325,0.14971853901812662
642,20,22,-1.0463482786254446,-12.832993293053043,1,0.2,0.0,0.0,0.1
643,20,23,-0.0463482786254445,-12.832993293053043,0,0.8,0.0,0.0,0.4
644,20,24,0.9536517213745554,-12.832993293053043,0,0.8,0.0,0.0,0.4
645,20,25,1.953651721374556,-12.832993293053043,0,0.8,0.0,0.0,0.4
646,20,26,2.9536517213745554,-12.832993293053043,0,0.8,0.0,0.0,0.4
647,20,27,3.953651721374555,-12.832993293053043,0,0.8,0.0,0.0,0.4
648,20,28,4.9536517213745554,-12.832993293053043,0,0.8,0.0,0.0,0.4
649,20,29,5.9536517213745554,-12.832993293053043,0,0.8,0.0,0.0,0.4
650,20,30,6.9536517213745554,-12.832993293053043,0,0.8,0.0,0.0,0.4
651,21,0,-23.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
652,21,1,-22.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
653,21,2,-21.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
654,21,3,-20.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
655,21,4,-19.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
656,21,5,-18.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
657,21,6,-17.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
658,21,7,-16.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
659,21,8,-15.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
660,21,9,-14.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
661,21,10,-13.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
662,21,11,-12.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
663,21,12,-11.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
664,21,13,-10.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
665,21,14,-9.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
666,21,15,-8.046348278625445,-11.832993293053043,0,0.8,0.0,0.0,0.4
667,21,16,-7.0463482786254446,-11.832993293053043,0,0.8,0.0,0.0,0.4
668,21,17,-6.0463482786254446,-11.832993293053043,0,0.8,0.0,0.0,0.4
669,21,18,-5.0463482786254446,-11.832993293053043,0,0.8,0.0,0.0,0.4
670,21,19,-4.0463482786254446,-11.832993293053043,1,0.2,0.0,0.0,0.1
671,21,20,-3.046348278625445,-11.832993293053043,1,0.2,0.021095218625557622,0.18092263544406562,0.1904613177220328
672,21,21,-2.046348278625445,-11.832993293053043,1,0.2,0.0,0.0,0.1
673,21,22,-1.0463482786254446,-11.832993293053043,1,0.2,0.0,0.0,0.1
674,21,23,-0.0463482786254445,-11.832993293053043,0,0.8,0.0,0.0,0.4
675,21,24,0.9536517213745554,-11.832993293053043,0,0.8,0.0,0.0,0.4
676,21,25,1.953651721374556,-11.832993293053043,0,0.8,0.0,0.0,0.4
677,21,26,2.9536517213745554,-11.832993293053043,0,0.8,0.0,0.0,0.4
678,21,27,3.953651721374555,-11.832993293053043,0,0.8,0.0,0.0,0.4
679,21,28,4.9536517213745554,-11.832993293053043,0,0.8,0.0,0.0,0.4
680,21,29,5.9536517213745554,-11.832993293053043,0,0.8,0.0,0.0,0.4
681,21,30,6.9536517213745554,-11.832993293053043,0,0.8,0.0,0.0,0.4
682,22,0,-23.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
683,22,1,-22.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
684,22,2,-21.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
685,22,3,-20.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
686,22,4,-19.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
687,22,5,-18.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
688,22,6,-17.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
689,22,7,-16.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
690,22,8,-15.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
691,22,9,-14.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
692,22,10,-13.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
693,22,11,-12.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
694,22,12,-11.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
695,22,13,-10.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
696,22,14,-9.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
697,22,15,-8.046348278625445,-10.832993293053043,0,0.8,0.0,0.0,0.4
698,22,16,-7.0463482786254446,-10.832993293053043,0,0.8,0.0,0.0,0.4
699,22,17,-6.0463482786254446,-10.832993293053043,0,0.8,0.0,0.0,0.4
700,22,18,-5.0463482786254446,-10.832993293053043,0,0.8,0.0,0.0,0.4
701,22,19,-4.0463482786254446,-10.832993293053043,1,0.2,0.0,0.0,0.1
702,22,20,-3.046348278625445,-10.832993293053043,1,0.2,0.019074154062600244,0.16316200257237862,0.18158100128618931
703,22,21,-2.046348278625445,-10.832993293053043,1,0.2,0.0,0.0,0.1
704,22,22,-1.0463482786254446,-10.832993293053043,0,0.8,0.0,0.0,0.4
705,22,23,-0.0463482786254445,-10.832993293053043,0,0.8,0.0,0.0,0.4
706,22,24,0.9536517213745554,-10.832993293053043,0,0.8,0.0,0.0,0.4
707,22,25,1.953651721374556,-10.832993293053043,0,0.8,0.0,0.0,0.4
708,22,26,2.9536517213745554,-10.832993293053043,0,0.8,0.0,0.0,0.4
709,22,27,3.953651721374555,-10.832993293053043,0,0.8,0.0,0.0,0.4
710,22,28,4.9536517213745554,-10.832993293053043,0,0.8,0.0,0.0,0.4
711,22,29,5.9536517213745554,-10.832993293053043,0,0.8,0.0,0.0,0.4
712,22,30,6.9536517213745554,-10.832993293053043,0,0.8,0.0,0.0,0.4
713,23,0,-23.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
714,23,1,-22.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
715,23,2,-21.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
716,23,3,-20.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
717,23,4,-19.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
718,23,5,-18.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
719,23,6,-17.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
720,23,7,-16.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
721,23,8,-15.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
722,23,9,-14.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
723,23,10,-13.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
724,23,11,-12.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
725,23,12,-11.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
726,23,13,-10.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
727,23,14,-9.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
728,23,15,-8.046348278625445,-9.832993293053043,0,0.8,0.0,0.0,0.4
729,23,16,-7.0463482786254446,-9.832993293053043,0,0.8,0.0,0.0,0.4
730,23,17,-6.0463482786254446,-9.832993293053043,0,0.8,0.0,0.0,0.4
731,23,18,-5.0463482786254446,-9.832993293053043,0,0.8,0.0,0.0,0.4
732,23,19,-4.0463482786254446,-9.832993293053043,1,0.2,0.0,0.0,0.1
733,23,20,-3.046348278625445,-9.832993293053043,1,0.2,0.033985657335681485,0.29420073337404273,0.24710036668702137
734,23,21,-2.046348278625445,-9.832993293053043,1,0.2,0.013384681975669718,0.11316428017313883,0.15658214008656943
735,23,22,-1.0463482786254446,-9.832993293053043,1,0.2,0.0,0.0,0.1
736,23,23,-0.0463482786254445,-9.832993293053043,0,0.8,0.0,0.0,0.4
737,23,24,0.9536517213745554,-9.832993293053043,0,0.8,0.0,0.0,0.4
738,23,25,1.953651721374556,-9.832993293053043,0,0.8,0.0,0.0,0.4
739,23,26,2.9536517213745554,-9.832993293053043,0,0.8,0.0,0.0,0.4
740,23,27,3.953651721374555,-9.832993293053043,0,0.8,0.0,0.0,0.4
741,23,28,4.9536517213745554,-9.832993293053043,0,0.8,0.0,0.0,0.4
742,23,29,5.9536517213745554,-9.832993293053043,0,0.8,0.0,0.0,0.4
743,23,30,6.9536517213745554,-9.832993293053043,0,0.8,0.0,0.0,0.4
744,24,0,-23.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
745,24,1,-22.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
746,24,2,-21.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
747,24,3,-20.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
748,24,4,-19.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
749,24,5,-18.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
750,24,6,-17.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
751,24,7,-16.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
752,24,8,-15.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
753,24,9,-14.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
754,24,10,-13.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
755,24,11,-12.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
756,24,12,-11.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
757,24,13,-10.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
758,24,14,-9.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
759,24,15,-8.046348278625445,-8.832993293053043,0,0.8,0.0,0.0,0.4
760,24,16,-7.0463482786254446,-8.832993293053043,0,0.8,0.0,0.0,0.4
761,24,17,-6.0463482786254446,-8.832993293053043,0,0.8,0.0,0.0,0.4
762,24,18,-5.0463482786254446,-8.832993293053043,0,0.8,0.0,0.0,0.4
763,24,19,-4.0463482786254446,-8.832993293053043,1,0.2,0.0,0.0,0.1
764,24,20,-3.046348278625445,-8.832993293053043,1,0.2,0.059745170108525696,0.5205691818131963,0.36028459090659815
765,24,21,-2.046348278625445,-8.832993293053043,1,0.2,0.0,0.0,0.1
766,24,22,-1.0463482786254446,-8.832993293053043,0,0.8,0.0,0.0,0.4
767,24,23,-0.0463482786254445,-8.832993293053043,0,0.8,0.0,0.0,0.4
768,24,24,0.9536517213745554,-8.832993293053043,0,0.8,0.0,0.0,0.4
769,24,25,1.953651721374556,-8.832993293053043,0,0.8,0.0,0.0,0.4
770,24,26,2.9536517213745554,-8.832993293053043,0,0.8,0.0,0.0,0.4
771,24,27,3.953651721374555,-8.832993293053043,0,0.8,0.0,0.0,0.4
772,24,28,4.9536517213745554,-8.832993293053043,0,0.8,0.0,0.0,0.4
773,24,29,5.9536517213745554,-8.832993293053043,0,0.8,0.0,0.0,0.4
774,24,30,6.9536517213745554,-8.832993293053043,0,0.8,0.0,0.0,0.4
775,25,0,-23.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
776,25,1,-22.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
777,25,2,-21.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
778,25,3,-20.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
779,25,4,-19.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
780,25,5,-18.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
781,25,6,-17.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
782,25,7,-16.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
783,25,8,-15.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
784,25,9,-14.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
785,25,10,-13.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
786,25,11,-12.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
787,25,12,-11.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
788,25,13,-10.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
789,25,14,-9.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
790,25,15,-8.046348278625445,-7.832993293053043,0,0.8,0.0,0.0,0.4
791,25,16,-7.0463482786254446,-7.832993293053043,0,0.8,0.0,0.0,0.4
792,25,17,-6.0463482786254446,-7.832993293053043,0,0.8,0.0,0.0,0.4
793,25,18,-5.0463482786254446,-7.832993293053043,0,0.8,0.0,0.0,0.4
794,25,19,-4.0463482786254446,-7.832993293053043,1,0.2,0.0,0.0,0.1
795,25,20,-3.046348278625445,-7.832993293053043,1,0.2,0.018187874813377837,0.15537359211991872,0.17768679605995935
796,25,21,-2.046348278625445,-7.832993293053043,1,0.2,0.0,0.0,0.1
797,25,22,-1.0463482786254446,-7.832993293053043,1,0.2,0.0,0.0,0.1
798,25,23,-0.0463482786254445,-7.832993293053043,0,0.8,0.0,0.0,0.4
799,25,24,0.9536517213745554,-7.832993293053043,0,0.8,0.0,0.0,0.4
800,25,25,1.953651721374556,-7.832993293053043,0,0.8,0.0,0.0,0.4
801,25,26,2.9536517213745554,-7.832993293053043,0,0.8,0.0,0.0,0.4
802,25,27,3.953651721374555,-7.832993293053043,0,0.8,0.0,0.0,0.4
803,25,28,4.9536517213745554,-7.832993293053043,0,0.8,0.0,0.0,0.4
804,25,29,5.9536517213745554,-7.832993293053043,0,0.8,0.0,0.0,0.4
805,25,30,6.9536517213745554,-7.832993293053043,0,0.8,0.0,0.0,0.4
806,26,0,-23.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
807,26,1,-22.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
808,26,2,-21.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
809,26,3,-20.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
810,26,4,-19.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
811,26,5,-18.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
812,26,6,-17.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
813,26,7,-16.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
814,26,8,-15.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
815,26,9,-14.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
816,26,10,-13.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
817,26,11,-12.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
818,26,12,-11.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
819,26,13,-10.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
820,26,14,-9.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
821,26,15,-8.046348278625445,-6.832993293053043,0,0.8,0.0,0.0,0.4
822,26,16,-7.0463482786254446,-6.832993293053043,0,0.8,0.0,0.0,0.4
823,26,17,-6.0463482786254446,-6.832993293053043,0,0.8,0.0,0.0,0.4
824,26,18,-5.0463482786254446,-6.832993293053043,1,0.2,0.0,0.0,0.1
825,26,19,-4.0463482786254446,-6.832993293053043,1,0.2,0.0,0.0,0.1
826,26,20,-3.046348278625445,-6.832993293053043,1,0.2,0.04381778197181784,0.3806030973616446,0.2903015486808223
827,26,21,-2.046348278625445,-6.832993293053043,1,0.2,0.07076825198463989,0.6174373936974,0.4087186968487
828,26,22,-1.0463482786254446,-6.832993293053043,1,0.2,0.0,0.0,0.1
829,26,23,-0.0463482786254445,-6.832993293053043,0,0.8,0.0,0.0,0.4
830,26,24,0.9536517213745554,-6.832993293053043,0,0.8,0.0,0.0,0.4
831,26,25,1.953651721374556,-6.832993293053043,0,0.8,0.0,0.0,0.4
832,26,26,2.9536517213745554,-6.832993293053043,0,0.8,0.0,0.0,0.4
833,26,27,3.953651721374555,-6.832993293053043,0,0.8,0.0,0.0,0.4
834,26,28,4.9536517213745554,-6.832993293053043,0,0.8,0.0,0.0,0.4
835,26,29,5.9536517213745554,-6.832993293053043,0,0.8,0.0,0.0,0.4
836,26,30,6.9536517213745554,-6.832993293053043,0,0.8,0.0,0.0,0.4
837,27,0,-23.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
838,27,1,-22.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
839,27,2,-21.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
840,27,3,-20.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
841,27,4,-19.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
842,27,5,-18.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
843,27,6,-17.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
844,27,7,-16.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
845,27,8,-15.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
846,27,9,-14.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
847,27,10,-13.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
848,27,11,-12.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
849,27,12,-11.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
850,27,13,-10.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
851,27,14,-9.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
852,27,15,-8.046348278625445,-5.832993293053043,0,0.8,0.0,0.0,0.4
853,27,16,-7.0463482786254446,-5.832993293053043,0,0.8,0.0,0.0,0.4
854,27,17,-6.0463482786254446,-5.832993293053043,0,0.8,0.0,0.0,0.4
855,27,18,-5.0463482786254446,-5.832993293053043,1,0.2,0.0,0.0,0.1
856,27,19,-4.0463482786254446,-5.832993293053043,1,0.2,0.11430182042765219,1.0,0.6
857,27,20,-3.046348278625445,-5.832993293053043,1,0.2,0.013683023736763817,0.11578603634372416,0.15789301817186208
858,27,21,-2.046348278625445,-5.832993293053043,1,0.2,0.07140249675842167,0.6230109853502274,0.4115054926751137
859,27,22,-1.0463482786254446,-5.832993293053043,1,0.2,0.0,0.0,0.1
860,27,23,-0.0463482786254445,-5.832993293053043,0,0.8,0.0,0.0,0.4
861,27,24,0.9536517213745554,-5.832993293053043,0,0.8,0.0,0.0,0.4
862,27,25,1.953651721374556,-5.832993293053043,0,0.8,0.0,0.0,0.4
863,27,26,2.9536517213745554,-5.832993293053043,0,0.8,0.0,0.0,0.4
864,27,27,3.953651721374555,-5.832993293053043,0,0.8,0.0,0.0,0.4
865,27,28,4.9536517213745554,-5.832993293053043,0,0.8,0.0,0.0,0.4
866,27,29,5.9536517213745554,-5.832993293053043,0,0.8,0.0,0.0,0.4
867,27,30,6.9536517213745554,-5.832993293053043,0,0.8,0.0,0.0,0.4
868,28,0,-23.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
869,28,1,-22.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
870,28,2,-21.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
871,28,3,-20.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
872,28,4,-19.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
873,28,5,-18.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
874,28,6,-17.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
875,28,7,-16.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
876,28,8,-15.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
877,28,9,-14.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
878,28,10,-13.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
879,28,11,-12.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
880,28,12,-11.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
881,28,13,-10.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
882,28,14,-9.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
883,28,15,-8.046348278625445,-4.832993293053043,0,0.8,0.0,0.0,0.4
884,28,16,-7.0463482786254446,-4.832993293053043,0,0.8,0.0,0.0,0.4
885,28,17,-6.0463482786254446,-4.832993293053043,0,0.8,0.0,0.0,0.4
886,28,18,-5.0463482786254446,-4.832993293053043,1,0.2,0.0,0.0,0.1
887,28,19,-4.0463482786254446,-4.832993293053043,1,0.2,0.025760455527746574,0.2219196235650095,0.21095981178250475
888,28,20,-3.046348278625445,-4.832993293053043,1,0.2,0.06375660454419894,0.5558207099467575,0.37791035497337877
889,28,21,-2.046348278625445,-4.832993293053043,1,0.2,0.04678116728973472,0.406644620058898,0.303322310029449
890,28,22,-1.0463482786254446,-4.832993293053043,1,0.2,0.0,0.0,0.1
891,28,23,-0.0463482786254445,-4.832993293053043,0,0.8,0.0,0.0,0.4
892,28,24,0.9536517213745554,-4.832993293053043,0,0.8,0.0,0.0,0.4
893,28,25,1.953651721374556,-4.832993293053043,0,0.8,0.0,0.0,0.4
894,28,26,2.9536517213745554,-4.832993293053043,0,0.8,0.0,0.0,0.4
895,28,27,3.953651721374555,-4.832993293053043,0,0.8,0.0,0.0,0.4
896,28,28,4.9536517213745554,-4.832993293053043,0,0.8,0.0,0.0,0.4
897,28,29,5.9536517213745554,-4.832993293053043,0,0.8,0.0,0.0,0.4
898,28,30,6.9536517213745554,-4.832993293053043,0,0.8,0.0,0.0,0.4
899,29,0,-23.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
900,29,1,-22.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
901,29,2,-21.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
902,29,3,-20.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
903,29,4,-19.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
904,29,5,-18.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
905,29,6,-17.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
906,29,7,-16.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
907,29,8,-15.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
908,29,9,-14.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
909,29,10,-13.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
910,29,11,-12.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
911,29,12,-11.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
912,29,13,-10.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
913,29,14,-9.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
914,29,15,-8.046348278625445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
915,29,16,-7.0463482786254446,-3.8329932930530433,0,0.8,0.0,0.0,0.4
916,29,17,-6.0463482786254446,-3.8329932930530433,0,0.8,0.0,0.0,0.4
917,29,18,-5.0463482786254446,-3.8329932930530433,0,0.8,0.0,0.0,0.4
918,29,19,-4.0463482786254446,-3.8329932930530433,1,0.2,0.0,0.0,0.1
919,29,20,-3.046348278625445,-3.8329932930530433,1,0.2,0.037956773541344364,0.3290979545278196,0.2645489772639098
920,29,21,-2.046348278625445,-3.8329932930530433,1,0.2,0.04255389906703717,0.36949639613297913,0.28474819806648954
921,29,22,-1.0463482786254446,-3.8329932930530433,1,0.2,0.0,0.0,0.1
922,29,23,-0.0463482786254445,-3.8329932930530433,0,0.8,0.0,0.0,0.4
923,29,24,0.9536517213745554,-3.8329932930530433,0,0.8,0.0,0.0,0.4
924,29,25,1.953651721374556,-3.8329932930530433,0,0.8,0.0,0.0,0.4
925,29,26,2.9536517213745554,-3.8329932930530433,0,0.8,0.0,0.0,0.4
926,29,27,3.953651721374555,-3.8329932930530433,0,0.8,0.0,0.0,0.4
927,29,28,4.9536517213745554,-3.8329932930530433,0,0.8,0.0,0.0,0.4
928,29,29,5.9536517213745554,-3.8329932930530433,0,0.8,0.0,0.0,0.4
929,29,30,6.9536517213745554,-3.8329932930530433,0,0.8,0.0,0.0,0.4
930,30,0,-23.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
931,30,1,-22.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
932,30,2,-21.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
933,30,3,-20.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
934,30,4,-19.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
935,30,5,-18.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
936,30,6,-17.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
937,30,7,-16.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
938,30,8,-15.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
939,30,9,-14.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
940,30,10,-13.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
941,30,11,-12.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
942,30,12,-11.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
943,30,13,-10.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
944,30,14,-9.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
945,30,15,-8.046348278625445,-2.832993293053044,0,0.8,0.0,0.0,0.4
