row,col,center_x,center_z,priority
17,5,-18.046348278625445,-15.832993293053043,0.0
17,6,-17.046348278625445,-15.832993293053043,1.0
17,7,-16.046348278625445,-15.832993293053043,1.0
17,8,-15.046348278625445,-15.832993293053043,1.0
17,9,-14.046348278625445,-15.832993293053043,1.0
17,10,-13.046348278625445,-15.832993293053043,1.0
17,11,-12.046348278625445,-15.832993293053043,1.0
17,12,-11.046348278625445,-15.832993293053043,1.0
17,13,-10.046348278625445,-15.832993293053043,1.0
17,14,-9.046348278625445,-15.832993293053043,1.0
17,15,-8.046348278625445,-15.832993293053043,1.0
17,16,-7.0463482786254446,-15.832993293053043,1.0
17,17,-6.0463482786254446,-15.832993293053043,1.0
17,18,-5.0463482786254446,-15.832993293053043,1.0
17,19,-4.0463482786254446,-15.832993293053043,1.0
17,20,-3.0463482786254446,-15.832993293053043,1.0
17,21,-2.0463482786254446,-15.832993293053043,0.0
17,22,-1.0463482786254446,-15.832993293053043,0.0
17,23,-0.04634827862544455,-15.832993293053043,0.0
17,24,0.9536517213745554,-15.832993293053043,1.0
17,25,1.9536517213745554,-15.832993293053043,1.0
17,26,2.9536517213745554,-15.832993293053043,1.0
17,27,3.9536517213745554,-15.832993293053043,1.0
17,28,4.9536517213745554,-15.832993293053043,1.0
17,29,5.9536517213745554,-15.832993293053043,1.0
17,30,6.9536517213745554,-15.832993293053043,1.0
18,0,-23.046348278625445,-14.832993293053043,1.0
18,1,-22.046348278625445,-14.832993293053043,1.0
18,2,-21.046348278625445,-14.832993293053043,1.0
18,3,-20.046348278625445,-14.832993293053043,0.0
18,4,-19.046348278625445,-14.832993293053043,0.0
18,5,-18.046348278625445,-14.832993293053043,0.0
18,6,-17.046348278625445,-14.832993293053043,1.0
18,7,-16.046348278625445,-14.832993293053043,1.0
18,8,-15.046348278625445,-14.832993293053043,1.0
18,9,-14.046348278625445,-14.832993293053043,1.0
18,10,-13.046348278625445,-14.832993293053043,1.0
18,11,-12.046348278625445,-14.832993293053043,1.0
18,12,-11.046348278625445,-14.832993293053043,1.0
18,13,-10.046348278625445,-14.832993293053043,1.0
18,14,-9.046348278625445,-14.832993293053043,1.0
18,15,-8.046348278625445,-14.832993293053043,1.0
18,16,-7.0463482786254446,-14.832993293053043,1.0
18,17,-6.0463482786254446,-14.832993293053043,1.0
18,18,-5.0463482786254446,-14.832993293053043,1.0
18,19,-4.0463482786254446,-14.832993293053043,1.0
18,20,-3.0463482786254446,-14.832993293053043,1.0
18,21,-2.0463482786254446,-14.832993293053043,0.0
18,22,-1.0463482786254446,-14.832993293053043,0.0
18,23,-0.04634827862544455,-14.832993293053043,0.0
18,24,0.9536517213745554,-14.832993293053043,1.0
18,25,1.9536517213745554,-14.832993293053043,1.0
18,26,2.9536517213745554,-14.832993293053043,1.0
18,27,3.9536517213745554,-14.832993293053043,1.0
18,28,4.9536517213745554,-14.832993293053043,1.0
18,29,5.9536517213745554,-14.832993293053043,1.0
18,30,6.9536517213745554,-14.832993293053043,1.0
19,0,-23.046348278625445,-13.832993293053043,1.0
19,1,-22.046348278625445,-13.832993293053043,1.0
19,2,-21.046348278625445,-13.832993293053043,1.0
19,3,-20.046348278625445,-13.832993293053043,1.0
19,4,-19.046348278625445,-13.832993293053043,1.0
19,5,-18.046348278625445,-13.832993293053043,1.0
19,6,-17.046348278625445,-13.832993293053043,1.0
19,7,-16.046348278625445,-13.832993293053043,1.0
19,8,-15.046348278625445,-13.832993293053043,1.0
19,9,-14.046348278625445,-13.832993293053043,1.0
19,10,-13.046348278625445,-13.832993293053043,1.0
19,11,-12.046348278625445,-13.832993293053043,1.0
19,12,-11.046348278625445,-13.832993293053043,1.0
19,13,-10.046348278625445,-13.832993293053043,1.0
19,14,-9.046348278625445,-13.832993293053043,1.0
19,15,-8.046348278625445,-13.832993293053043,1.0
19,16,-7.0463482786254446,-13.832993293053043,1.0
19,17,-6.0463482786254446,-13.832993293053043,1.0
19,18,-5.0463482786254446,-13.832993293053043,1.0
19,19,-4.0463482786254446,-13.832993293053043,1.0
19,20,-3.0463482786254446,-13.832993293053043,0.0
19,21,-2.0463482786254446,-13.832993293053043,0.0
19,22,-1.0463482786254446,-13.832993293053043,0.0
19,23,-0.04634827862544455,-13.832993293053043,1.0
19,24,0.9536517213745554,-13.832993293053043,1.0
19,25,1.9536517213745554,-13.832993293053043,1.0
19,26,2.9536517213745554,-13.832993293053043,1.0
19,27,3.9536517213745554,-13.832993293053043,1.0
19,28,4.9536517213745554,-13.832993293053043,1.0
19,29,5.9536517213745554,-13.832993293053043,1.0
19,30,6.9536517213745554,-13.832993293053043,1.0
20,0,-23.046348278625445,-12.832993293053043,1.0
20,1,-22.046348278625445,-12.832993293053043,1.0
20,2,-21.046348278625445,-12.832993293053043,1.0
20,3,-20.046348278625445,-12.832993293053043,1.0
20,4,-19.046348278625445,-12.832993293053043,1.0
20,5,-18.046348278625445,-12.832993293053043,1.0
20,6,-17.046348278625445,-12.832993293053043,1.0
20,7,-16.046348278625445,-12.832993293053043,1.0
20,8,-15.046348278625445,-12.832993293053043,1.0
20,9,-14.046348278625445,-12.832993293053043,1.0
20,10,-13.046348278625445,-12.832993293053043,1.0
20,11,-12.046348278625445,-12.832993293053043,1.0
20,12,-11.046348278625445,-12.832993293053043,1.0
20,13,-10.046348278625445,-12.832993293053043,1.0
20,14,-9.046348278625445,-12.832993293053043,1.0
20,15,-8.046348278625445,-12.832993293053043,1.0
20,16,-7.0463482786254446,-12.832993293053043,1.0
20,17,-6.0463482786254446,-12.832993293053043,1.0
20,18,-5.0463482786254446,-12.832993293053043,1.0
20,19,-4.0463482786254446,-12.832993293053043,1.0
20,20,-3.0463482786254446,-12.832993293053043,0.0
20,21,-2.0463482786254446,-12.832993293053043,0.0
20,22,-1.0463482786254446,-12.832993293053043,0.0
20,23,-0.04634827862544455,-12.832993293053043,1.0
20,24,0.9536517213745554,-12.832993293053043,1.0
20,25,1.9536517213745554,-12.832993293053043,1.0
20,26,2.9536517213745554,-12.832993293053043,1.0
20,27,3.9536517213745554,-12.832993293053043,1.0
20,28,4.9536517213745554,-12.832993293053043,1.0
20,29,5.9536517213745554,-12.832993293053043,1.0
20,30,6.9536517213745554,-12.832993293053043,1.0
21,0,-23.046348278625445,-11.832993293053043,1.0
21,1,-22.046348278625445,-11.832993293053043,1.0
21,2,-21.046348278625445,-11.832993293053043,1.0
21,3,-20.046348278625445,-11.832993293053043,1.0
21,4,-19.046348278625445,-11.832993293053043,1.0
21,5,-18.046348278625445,-11.832993293053043,1.0
21,6,-17.046348278625445,-11.832993293053043,1.0
21,7,-16.046348278625445,-11.832993293053043,1.0
21,8,-15.046348278625445,-11.832993293053043,1.0
21,9,-14.046348278625445,-11.832993293053043,1.0
21,10,-13.046348278625445,-11.832993293053043,1.0
21,11,-12.046348278625445,-11.832993293053043,1.0
21,12,-11.046348278625445,-11.832993293053043,1.0
21,13,-10.046348278625445,-11.832993293053043,1.0
21,14,-9.046348278625445,-11.832993293053043,1.0
21,15,-8.046348278625445,-11.832993293053043,1.0
21,16,-7.0463482786254446,-11.832993293053043,1.0
21,17,-6.0463482786254446,-11.832993293053043,1.0
21,18,-5.0463482786254446,-11.832993293053043,1.0
21,19,-4.0463482786254446,-11.832993293053043,0.0
21,20,-3.0463482786254446,-11.832993293053043,0.0
21,21,-2.0463482786254446,-11.832993293053043,0.0
21,22,-1.0463482786254446,-11.832993293053043,0.0
21,23,-0.04634827862544455,-11.832993293053043,1.0
21,24,0.9536517213745554,-11.832993293053043,1.0
21,25,1.9536517213745554,-11.832993293053043,1.0
21,26,2.9536517213745554,-11.832993293053043,1.0
21,27,3.9536517213745554,-11.832993293053043,1.0
21,28,4.9536517213745554,-11.832993293053043,1.0
21,29,5.9536517213745554,-11.832993293053043,1.0
21,30,6.9536517213745554,-11.832993293053043,1.0
22,0,-23.046348278625445,-10.832993293053043,1.0
22,1,-22.046348278625445,-10.832993293053043,1.0
22,2,-21.046348278625445,-10.832993293053043,1.0
22,3,-20.046348278625445,-10.832993293053043,1.0
22,4,-19.046348278625445,-10.832993293053043,1.0
22,5,-18.046348278625445,-10.832993293053043,1.0
22,6,-17.046348278625445,-10.832993293053043,1.0
22,7,-16.046348278625445,-10.832993293053043,1.0
22,8,-15.046348278625445,-10.832993293053043,1.0
22,9,-14.046348278625445,-10.832993293053043,1.0
22,10,-13.046348278625445,-10.832993293053043,1.0
22,11,-12.046348278625445,-10.832993293053043,1.0
22,12,-11.046348278625445,-10.832993293053043,1.0
22,13,-10.046348278625445,-10.832993293053043,1.0
22,14,-9.046348278625445,-10.832993293053043,1.0
22,15,-8.046348278625445,-10.832993293053043,1.0
22,16,-7.0463482786254446,-10.832993293053043,1.0
22,17,-6.0463482786254446,-10.832993293053043,1.0
22,18,-5.0463482786254446,-10.832993293053043,1.0
22,19,-4.0463482786254446,-10.832993293053043,0.0
22,20,-3.0463482786254446,-10.832993293053043,0.0
22,21,-2.0463482786254446,-10.832993293053043,0.0
22,22,-1.0463482786254446,-10.832993293053043,1.0
22,23,-0.04634827862544455,-10.832993293053043,1.0
22,24,0.9536517213745554,-10.832993293053043,1.0
22,25,1.9536517213745554,-10.832993293053043,1.0
22,26,2.9536517213745554,-10.832993293053043,1.0
22,27,3.9536517213745554,-10.832993293053043,1.0
22,28,4.9536517213745554,-10.832993293053043,1.0
22,29,5.9536517213745554,-10.832993293053043,1.0
22,30,6.9536517213745554,-10.832993293053043,1.0
23,0,-23.046348278625445,-9.832993293053043,1.0
23,1,-22.046348278625445,-9.832993293053043,1.0
23,2,-21.046348278625445,-9.832993293053043,1.0
23,3,-20.046348278625445,-9.832993293053043,1.0
23,4,-19.046348278625445,-9.832993293053043,1.0
23,5,-18.046348278625445,-9.832993293053043,1.0
23,6,-17.046348278625445,-9.832993293053043,1.0
23,7,-16.046348278625445,-9.832993293053043,1.0
23,8,-15.046348278625445,-9.832993293053043,1.0
23,9,-14.046348278625445,-9.832993293053043,1.0
23,10,-13.046348278625445,-9.832993293053043,1.0
23,11,-12.046348278625445,-9.832993293053043,1.0
23,12,-11.046348278625445,-9.832993293053043,1.0
23,13,-10.046348278625445,-9.832993293053043,1.0
23,14,-9.046348278625445,-9.832993293053043,1.0
23,15,-8.046348278625445,-9.832993293053043,1.0
23,16,-7.0463482786254446,-9.832993293053043,1.0
23,17,-6.0463482786254446,-9.832993293053043,1.0
23,18,-5.0463482786254446,-9.832993293053043,1.0
23,19,-4.0463482786254446,-9.832993293053043,0.0
23,20,-3.0463482786254446,-9.832993293053043,0.0
23,21,-2.0463482786254446,-9.832993293053043,0.0
23,22,-1.0463482786254446,-9.832993293053043,0.0
23,23,-0.04634827862544455,-9.832993293053043,1.0
23,24,0.9536517213745554,-9.832993293053043,1.0
23,25,1.9536517213745554,-9.832993293053043,1.0
23,26,2.9536517213745554,-9.832993293053043,1.0
23,27,3.9536517213745554,-9.832993293053043,1.0
23,28,4.9536517213745554,-9.832993293053043,1.0
23,29,5.9536517213745554,-9.832993293053043,1.0
23,30,6.9536517213745554,-9.832993293053043,1.0
24,0,-23.046348278625445,-8.832993293053043,1.0
24,1,-22.046348278625445,-8.832993293053043,1.0
24,2,-21.046348278625445,-8.832993293053043,1.0
24,3,-20.046348278625445,-8.832993293053043,1.0
24,4,-19.046348278625445,-8.832993293053043,1.0
24,5,-18.046348278625445,-8.832993293053043,1.0
24,6,-17.046348278625445,-8.832993293053043,1.0
24,7,-16.046348278625445,-8.832993293053043,1.0
24,8,-15.046348278625445,-8.832993293053043,1.0
24,9,-14.046348278625445,-8.832993293053043,1.0
24,10,-13.046348278625445,-8.832993293053043,1.0
24,11,-12.046348278625445,-8.832993293053043,1.0
24,12,-11.046348278625445,-8.832993293053043,1.0
24,13,-10.046348278625445,-8.832993293053043,1.0
24,14,-9.046348278625445,-8.832993293053043,1.0
24,15,-8.046348278625445,-8.832993293053043,1.0
24,16,-7.0463482786254446,-8.832993293053043,1.0
24,17,-6.0463482786254446,-8.832993293053043,1.0
24,18,-5.0463482786254446,-8.832993293053043,1.0
24,19,-4.0463482786254446,-8.832993293053043,0.0
24,20,-3.0463482786254446,-8.832993293053043,0.0
24,21,-2.0463482786254446,-8.832993293053043,0.0
24,22,-1.0463482786254446,-8.832993293053043,1.0
24,23,-0.04634827862544455,-8.832993293053043,1.0
24,24,0.9536517213745554,-8.832993293053043,1.0
24,25,1.9536517213745554,-8.832993293053043,1.0
24,26,2.9536517213745554,-8.832993293053043,1.0
24,27,3.9536517213745554,-8.832993293053043,1.0
24,28,4.9536517213745554,-8.832993293053043,1.0
24,29,5.9536517213745554,-8.832993293053043,1.0
24,30,6.9536517213745554,-8.832993293053043,1.0
25,0,-23.046348278625445,-7.832993293053043,1.0
25,1,-22.046348278625445,-7.832993293053043,1.0
25,2,-21.046348278625445,-7.832993293053043,1.0
25,3,-20.046348278625445,-7.832993293053043,1.0
25,4,-19.046348278625445,-7.832993293053043,1.0
25,5,-18.046348278625445,-7.832993293053043,1.0
25,6,-17.046348278625445,-7.832993293053043,1.0
25,7,-16.046348278625445,-7.832993293053043,1.0
25,8,-15.046348278625445,-7.832993293053043,1.0
25,9,-14.046348278625445,-7.832993293053043,1.0
25,10,-13.046348278625445,-7.832993293053043,1.0
25,11,-12.046348278625445,-7.832993293053043,1.0
25,12,-11.046348278625445,-7.832993293053043,1.0
25,13,-10.046348278625445,-7.832993293053043,1.0
25,14,-9.046348278625445,-7.832993293053043,1.0
25,15,-8.046348278625445,-7.832993293053043,1.0
25,16,-7.0463482786254446,-7.832993293053043,1.0
25,17,-6.0463482786254446,-7.832993293053043,1.0
25,18,-5.0463482786254446,-7.832993293053043,1.0
25,19,-4.0463482786254446,-7.832993293053043,0.0
25,20,-3.0463482786254446,-7.832993293053043,0.0
25,21,-2.0463482786254446,-7.832993293053043,0.0
25,22,-1.0463482786254446,-7.832993293053043,0.0
25,23,-0.04634827862544455,-7.832993293053043,1.0
25,24,0.9536517213745554,-7.832993293053043,1.0
25,25,1.9536517213745554,-7.832993293053043,1.0
25,26,2.9536517213745554,-7.832993293053043,1.0
25,27,3.9536517213745554,-7.832993293053043,1.0
25,28,4.9536517213745554,-7.832993293053043,1.0
25,29,5.9536517213745554,-7.832993293053043,1.0
25,30,6.9536517213745554,-7.832993293053043,1.0
26,0,-23.046348278625445,-6.832993293053043,1.0
26,1,-22.046348278625445,-6.832993293053043,1.0
26,2,-21.046348278625445,-6.832993293053043,1.0
26,3,-20.046348278625445,-6.832993293053043,1.0
26,4,-19.046348278625445,-6.832993293053043,1.0
26,5,-18.046348278625445,-6.832993293053043,1.0
26,6,-17.046348278625445,-6.832993293053043,1.0
26,7,-16.046348278625445,-6.832993293053043,1.0
26,8,-15.046348278625445,-6.832993293053043,1.0
26,9,-14.046348278625445,-6.832993293053043,1.0
26,10,-13.046348278625445,-6.832993293053043,1.0
26,11,-12.046348278625445,-6.832993293053043,1.0
26,12,-11.046348278625445,-6.832993293053043,1.0
26,13,-10.046348278625445,-6.832993293053043,1.0
26,14,-9.046348278625445,-6.832993293053043,1.0
26,15,-8.046348278625445,-6.832993293053043,1.0
26,16,-7.0463482786254446,-6.832993293053043,1.0
26,17,-6.0463482786254446,-6.832993293053043,1.0
26,18,-5.0463482786254446,-6.832993293053043,0.0
26,19,-4.0463482786254446,-6.832993293053043,0.0
26,20,-3.0463482786254446,-6.832993293053043,0.0
26,21,-2.0463482786254446,-6.832993293053043,0.0
26,22,-1.0463482786254446,-6.832993293053043,0.0
26,23,-0.04634827862544455,-6.832993293053043,1.0
26,24,0.9536517213745554,-6.832993293053043,1.0
26,25,1.9536517213745554,-6.832993293053043,1.0
26,26,2.9536517213745554,-6.832993293053043,1.0
26,27,3.9536517213745554,-6.832993293053043,1.0
26,28,4.9536517213745554,-6.832993293053043,1.0
26,29,5.9536517213745554,-6.832993293053043,1.0
26,30,6.9536517213745554,-6.832993293053043,1.0
27,0,-23.046348278625445,-5.832993293053043,1.0
27,1,-22.046348278625445,-5.832993293053043,1.0
27,2,-21.046348278625445,-5.832993293053043,1.0
27,3,-20.046348278625445,-5.832993293053043,1.0
27,4,-19.046348278625445,-5.832993293053043,1.0
27,5,-18.046348278625445,-5.832993293053043,1.0
27,6,-17.046348278625445,-5.832993293053043,1.0
27,7,-16.046348278625445,-5.832993293053043,1.0
27,8,-15.046348278625445,-5.832993293053043,1.0
27,9,-14.046348278625445,-5.832993293053043,1.0
27,10,-13.046348278625445,-5.832993293053043,1.0
27,11,-12.046348278625445,-5.832993293053043,1.0
27,12,-11.046348278625445,-5.832993293053043,1.0
27,13,-10.046348278625445,-5.832993293053043,1.0
27,14,-9.046348278625445,-5.832993293053043,1.0
27,15,-8.046348278625445,-5.832993293053043,1.0
27,16,-7.0463482786254446,-5.832993293053043,1.0
27,17,-6.0463482786254446,-5.832993293053043,1.0
27,18,-5.0463482786254446,-5.832993293053043,0.0
27,19,-4.0463482786254446,-5.832993293053043,0.0
27,20,-3.0463482786254446,-5.832993293053043,0.0
27,21,-2.0463482786254446,-5.832993293053043,0.0
27,22,-1.0463482786254446,-5.832993293053043,0.0
27,23,-0.04634827862544455,-5.832993293053043,1.0
27,24,0.9536517213745554,-5.832993293053043,1.0
27,25,1.9536517213745554,-5.832993293053043,1.0
27,26,2.9536517213745554,-5.832993293053043,1.0
27,27,3.9536517213745554,-5.832993293053043,1.0
27,28,4.9536517213745554,-5.832993293053043,1.0
27,29,5.9536517213745554,-5.832993293053043,1.0
27,30,6.9536517213745554,-5.832993293053043,1.0
28,0,-23.046348278625445,-4.832993293053043,1.0
28,1,-22.046348278625445,-4.832993293053043,1.0
28,2,-21.046348278625445,-4.832993293053043,1.0
28,3,-20.046348278625445,-4.832993293053043,1.0
28,4,-19.046348278625445,-4.832993293053043,1.0
28,5,-18.046348278625445,-4.832993293053043,1.0
28,6,-17.046348278625445,-4.832993293053043,1.0
28,7,-16.046348278625445,-4.832993293053043,1.0
28,8,-15.046348278625445,-4.832993293053043,1.0
28,9,-14.046348278625445,-4.832993293053043,1.0
28,10,-13.046348278625445,-4.832993293053043,1.0
28,11,-12.046348278625445,-4.832993293053043,1.0
28,12,-11.046348278625445,-4.832993293053043,1.0
28,13,-10.046348278625445,-4.832993293053043,1.0
28,14,-9.046348278625445,-4.832993293053043,1.0
28,15,-8.046348278625445,-4.832993293053043,1.0
28,16,-7.0463482786254446,-4.832993293053043,1.0
28,17,-6.0463482786254446,-4.832993293053043,1.0
28,18,-5.0463482786254446,-4.832993293053043,0.0
28,19,-4.0463482786254446,-4.832993293053043,0.0
28,20,-3.0463482786254446,-4.832993293053043,0.0
28,21,-2.0463482786254446,-4.832993293053043,0.0
28,22,-1.0463482786254446,-4.832993293053043,0.0
28,23,-0.04634827862544455,-4.832993293053043,1.0
28,24,0.9536517213745554,-4.832993293053043,1.0
28,25,1.9536517213745554,-4.832993293053043,1.0
28,26,2.9536517213745554,-4.832993293053043,1.0
28,27,3.9536517213745554,-4.832993293053043,1.0
28,28,4.9536517213745554,-4.832993293053043,1.0
28,29,5.9536517213745554,-4.832993293053043,1.0
28,30,6.9536517213745554,-4.832993293053043,1.0
29,0,-23.046348278625445,-3.8329932930530433,1.0
29,1,-22.046348278625445,-3.8329932930530433,1.0
29,2,-21.046348278625445,-3.8329932930530433,1.0
29,3,-20.046348278625445,-3.8329932930530433,1.0
29,4,-19.046348278625445,-3.8329932930530433,1.0
29,5,-18.046348278625445,-3.8329932930530433,1.0
29,6,-17.046348278625445,-3.8329932930530433,1.0
29,7,-16.046348278625445,-3.8329932930530433,1.0
29,8,-15.046348278625445,-3.8329932930530433,1.0
29,9,-14.046348278625445,-3.8329932930530433,1.0
29,10,-13.046348278625445,-3.8329932930530433,1.0
29,11,-12.046348278625445,-3.8329932930530433,1.0
29,12,-11.046348278625445,-3.8329932930530433,1.0
29,13,-10.046348278625445,-3.8329932930530433,1.0
29,14,-9.046348278625445,-3.8329932930530433,1.0
29,15,-8.046348278625445,-3.8329932930530433,1.0
29,16,-7.0463482786254446,-3.8329932930530433,1.0
29,17,-6.0463482786254446,-3.8329932930530433,1.0
29,18,-5.0463482786254446,-3.8329932930530433,1.0
29,19,-4.0463482786254446,-3.8329932930530433,0.0
29,20,-3.0463482786254446,-3.8329932930530433,0.0
29,21,-2.0463482786254446,-3.8329932930530433,0.0
29,22,-1.0463482786254446,-3.8329932930530433,0.0
29,23,-0.04634827862544455,-3.8329932930530433,1.0
29,24,0.9536517213745554,-3.8329932930530433,1.0
29,25,1.9536517213745554,-3.8329932930530433,1.0
29,26,2.9536517213745554,-3.8329932930530433,1.0
29,27,3.9536517213745554,-3.8329932930530433,1.0
29,28,4.9536517213745554,-3.8329932930530433,1.0
29,29,5.9536517213745554,-3.8329932930530433,1.0
29,30,6.9536517213745554,-3.8329932930530433,1.0
30,0,-23.046348278625445,-2.8329932930530433,1.0
30,1,-22.046348278625445,-2.8329932930530433,1.0
30,2,-21.046348278625445,-2.8329932930530433,1.0
30,3,-20.046348278625445,-2.8329932930530433,1.0
30,4,-19.046348278625445,-2.8329932930530433,1.0
30,5,-18.046348278625445,-2.8329932930530433,1.0
30,6,-17.046348278625445,-2.8329932930530433,1.0
30,7,-16.046348278625445,-2.8329932930530433,1.0
30,8,-15.046348278625445,-2.8329932930530433,1.0
30,9,-14.046348278625445,-2.8329932930530433,1.0
30,10,-13.046348278625445,-2.8329932930530433,1.0
30,11,-12.046348278625445,-2.8329932930530433,1.0
30,12,-11.046348278625445,-2.8329932930530433,1.0
30,13,-10.046348278625445,-2.8329932930530433,1.0
30,14,-9.046348278625445,-2.8329932930530433,1.0
30,15,-8.046348278625445,-2.8329932930530433,1.0
30,16,-7.0463482786254446,-2.8329932930530433,1.0
30,17,-6.0463482786254446,-2.8329932930530433,1.0
30,18,-5.0463482786254446,-2.8329932930530433,1.0
30,19,-4.0463482786254446,-2.8329932930530433,0.0
30,20,-3.0463482786254446,-2.8329932930530433,0.0
30,21,-2.0463482786254446,-2.8329932930530433,0.0
30,22,-1.0463482786254446,-2.8329932930530433,0.0
30,23,-0.04634827862544455,-2.8329932930530433,1.0
30,24,0.9536517213745554,-2.8329932930530433,1.0
30,25,1.9536517213745554,-2.8329932930530433,1.0
30,26,2.9536517213745554,-2.8329932930530433,1.0
30,27,3.9536517213745554,-2.8329932930530433,1.0
30,28,4.9536517213745554,-2.8329932930530433,1.0
30,29,5.9536517213745554,-2.8329932930530433,1.0
30,30,6.9536517213745554,-2.8329932930530433,1.0
31,0,-23.046348278625445,-1.8329932930530433,1.0
31,1,-22.046348278625445,-1.8329932930530433,1.0
31,2,-21.046348278625445,-1.8329932930530433,1.0
31,3,-20.046348278625445,-1.8329932930530433,1.0
31,4,-19.046348278625445,-1.8329932930530433,1.0
31,5,-18.046348278625445,-1.8329932930530433,1.0
31,6,-17.046348278625445,-1.8329932930530433,1.0
31,7,-16.046348278625445,-1.8329932930530433,1.0
31,8,-15.046348278625445,-1.8329932930530433,1.0
31,9,-14.046348278625445,-1.8329932930530433,1.0
31,10,-13.046348278625445,-1.8329932930530433,1.0
31,11,-12.046348278625445,-1.8329932930530433,1.0
31,12,-11.046348278625445,-1.8329932930530433,1.0
31,13,-10.046348278625445,-1.8329932930530433,1.0
31,14,-9.046348278625445,-1.8329932930530433,1.0
31,15,-8.046348278625445,-1.8329932930530433,1.0
31,16,-7.0463482786254446,-1.8329932930530433,1.0
31,17,-6.0463482786254446,-1.8329932930530433,1.0
31,18,-5.0463482786254446,-1.8329932930530433,1.0
31,19,-4.0463482786254446,-1.8329932930530433,0.0
31,20,-3.0463482786254446,-1.8329932930530433,0.0
31,21,-2.0463482786254446,-1.8329932930530433,0.0
31,22,-1.0463482786254446,-1.8329932930530433,0.0
31,23,-0.04634827862544455,-1.8329932930530433,0.0
31,24,0.9536517213745554,-1.8329932930530433,1.0
31,25,1.9536517213745554,-1.8329932930530433,1.0
31,26,2.9536517213745554,-1.8329932930530433,1.0
31,27,3.9536517213745554,-1.8329932930530433,1.0
31,28,4.9536517213745554,-1.8329932930530433,1.0
31,29,5.9536517213745554,-1.8329932930530433,1.0
31,30,6.9536517213745554,-1.8329932930530433,1.0
32,0,-23.046348278625445,-0.8329932930530433,1.0
32,1,-22.046348278625445,-0.8329932930530433,1.0
32,2,-21.046348278625445,-0.8329932930530433,1.0
32,3,-20.046348278625445,-0.8329932930530433,1.0
32,4,-19.046348278625445,-0.8329932930530433,1.0
32,5,-18.046348278625445,-0.8329932930530433,1.0
32,6,-17.046348278625445,-0.8329932930530433,1.0
32,7,-16.046348278625445,-0.8329932930530433,1.0
32,8,-15.046348278625445,-0.8329932930530433,1.0
32,9,-14.046348278625445,-0.8329932930530433,1.0
32,10,-13.046348278625445,-0.8329932930530433,1.0
32,11,-12.046348278625445,-0.8329932930530433,1.0
32,12,-11.046348278625445,-0.8329932930530433,1.0
32,13,-10.046348278625445,-0.8329932930530433,1.0
32,14,-9.046348278625445,-0.8329932930530433,1.0
32,15,-8.046348278625445,-0.8329932930530433,1.0
32,16,-7.0463482786254446,-0.8329932930530433,1.0
32,17,-6.0463482786254446,-0.8329932930530433,1.0
32,18,-5.0463482786254446,-0.8329932930530433,1.0
32,19,-4.0463482786254446,-0.8329932930530433,0.0
32,20,-3.0463482786254446,-0.8329932930530433,0.0
32,21,-2.0463482786254446,-0.8329932930530433,0.0
32,22,-1.0463482786254446,-0.8329932930530433,0.0
32,23,-0.04634827862544455,-0.8329932930530433,0.0
32,24,0.9536517213745554,-0.8329932930530433,0.0
32,25,1.9536517213745554,-0.8329932930530433,1.0
32,26,2.9536517213745554,-0.8329932930530433,1.0
32,27,3.9536517213745554,-0.8329932930530433,1.0
32,28,4.9536517213745554,-0.8329932930530433,1.0
32,29,5.9536517213745554,-0.8329932930530433,1.0
32,30,6.9536517213745554,-0.8329932930530433,1.0
33,0,-23.046348278625445,0.16700670694695674,1.0
33,1,-22.046348278625445,0.16700670694695674,1.0
33,2,-21.046348278625445,0.16700670694695674,1.0
33,3,-20.046348278625445,0.16700670694695674,1.0
33,4,-19.046348278625445,0.16700670694695674,1.0
33,5,-18.046348278625445,0.16700670694695674,1.0
33,6,-17.046348278625445,0.16700670694695674,1.0
33,7,-16.046348278625445,0.16700670694695674,1.0
33,8,-15.046348278625445,0.16700670694695674,1.0
33,9,-14.046348278625445,0.16700670694695674,1.0
33,10,-13.046348278625445,0.16700670694695674,1.0
33,11,-12.046348278625445,0.16700670694695674,1.0
33,12,-11.046348278625445,0.16700670694695674,1.0
33,13,-10.046348278625445,0.16700670694695674,1.0
33,14,-9.046348278625445,0.16700670694695674,1.0
33,15,-8.046348278625445,0.16700670694695674,1.0
33,16,-7.0463482786254446,0.16700670694695674,1.0
33,17,-6.0463482786254446,0.16700670694695674,1.0
33,18,-5.0463482786254446,0.16700670694695674,0.0
33,19,-4.0463482786254446,0.16700670694695674,0.0
33,20,-3.0463482786254446,0.16700670694695674,0.0
33,21,-2.0463482786254446,0.16700670694695674,0.0
33,22,-1.0463482786254446,0.16700670694695674,0.0
33,23,-0.04634827862544455,0.16700670694695674,0.0
33,24,0.9536517213745554,0.16700670694695674,0.0
33,25,1.9536517213745554,0.16700670694695674,0.0
33,26,2.9536517213745554,0.16700670694695674,0.0
33,27,3.9536517213745554,0.16700670694695674,1.0
33,28,4.9536517213745554,0.16700670694695674,1.0
33,29,5.9536517213745554,0.16700670694695674,1.0
33,30,6.9536517213745554,0.16700670694695674,1.0
34,0,-23.046348278625445,1.1670067069469567,1.0
34,1,-22.046348278625445,1.1670067069469567,1.0
34,2,-21.046348278625445,1.1670067069469567,1.0
34,3,-20.046348278625445,1.1670067069469567,1.0
34,4,-19.046348278625445,1.1670067069469567,1.0
